"country","iso3","year","births","n_inventors","rate_per_100k_births"
"Madagascar","MDG",1908,144900,2,1.38026224982747
"Madagascar","MDG",1916,152900,1,0.65402223675605
"Madagascar","MDG",1926,164100,1,0.60938452163315
"Madagascar","MDG",1937,181500,1,0.550964187327824
"Madagascar","MDG",1945,194400,1,0.51440329218107
"Madagascar","MDG",1948,199200,1,0.502008032128514
"Madagascar","MDG",1951,204700,2,0.977039570102589
"Madagascar","MDG",1952,209300,1,0.477783086478739
"Madagascar","MDG",1953,213900,1,0.467508181393174
"Madagascar","MDG",1958,238300,1,0.419639110365086
"Madagascar","MDG",1960,248800,1,0.401929260450161
"Madagascar","MDG",1962,259900,1,0.384763370527126
"Madagascar","MDG",1968,301500,1,0.33167495854063
"Madagascar","MDG",1970,319500,1,0.312989045383412
"Mexico","MEX",1800,289700,2,0.690369347600966
"Mexico","MEX",1801,290600,1,0.344115622849277
"Mexico","MEX",1807,296200,1,0.337609723160027
"Mexico","MEX",1812,301100,1,0.332115576220525
"Mexico","MEX",1813,302100,1,0.33101621979477
"Mexico","MEX",1816,305500,1,0.327332242225859
"Mexico","MEX",1817,306600,1,0.326157860404436
"Mexico","MEX",1818,307800,1,0.32488628979857
"Mexico","MEX",1819,309100,2,0.647039792947266
"Mexico","MEX",1820,310300,1,0.322268772155978
"Mexico","MEX",1825,317100,2,0.630715862503942
"Mexico","MEX",1827,320100,1,0.312402374258044
"Mexico","MEX",1828,321600,1,0.310945273631841
"Mexico","MEX",1829,323200,1,0.309405940594059
"Mexico","MEX",1831,326500,2,0.612557427258805
"Mexico","MEX",1832,328100,2,0.609570252971655
"Mexico","MEX",1833,329800,3,0.909642207398423
"Mexico","MEX",1834,331400,1,0.301750150875075
"Mexico","MEX",1835,333100,1,0.300210147102972
"Mexico","MEX",1837,336500,1,0.297176820208024
"Mexico","MEX",1838,338200,2,0.591366055588409
"Mexico","MEX",1839,339900,2,0.588408355398647
"Mexico","MEX",1842,345300,3,0.868809730668983
"Mexico","MEX",1843,347200,1,0.288018433179723
"Mexico","MEX",1847,356000,1,0.280898876404494
"Mexico","MEX",1848,358400,4,1.11607142857143
"Mexico","MEX",1849,360800,1,0.277161862527716
"Mexico","MEX",1850,363400,2,0.550357732526142
"Mexico","MEX",1851,366200,1,0.273074822501365
"Mexico","MEX",1852,369000,3,0.813008130081301
"Mexico","MEX",1853,371900,1,0.268889486421081
"Mexico","MEX",1854,374900,1,0.266737796745799
"Mexico","MEX",1855,378100,1,0.264480296217932
"Mexico","MEX",1856,381300,3,0.786782061369001
"Mexico","MEX",1857,384600,1,0.260010400416017
"Mexico","MEX",1858,388000,1,0.257731958762887
"Mexico","MEX",1859,391600,1,0.255362614913177
"Mexico","MEX",1860,395200,2,0.506072874493927
"Mexico","MEX",1862,402900,4,0.992802184164805
"Mexico","MEX",1863,406900,1,0.245760629147211
"Mexico","MEX",1864,411000,2,0.48661800486618
"Mexico","MEX",1867,423800,2,0.47192071731949
"Mexico","MEX",1868,428300,4,0.933924819052066
"Mexico","MEX",1869,432900,1,0.231000231000231
"Mexico","MEX",1870,437700,3,0.685400959561343
"Mexico","MEX",1872,447400,4,0.894054537326777
"Mexico","MEX",1873,452000,2,0.442477876106195
"Mexico","MEX",1874,457200,1,0.218722659667542
"Mexico","MEX",1875,462500,3,0.648648648648649
"Mexico","MEX",1876,467900,2,0.427441761060056
"Mexico","MEX",1877,473100,4,0.845487212005918
"Mexico","MEX",1878,478900,2,0.417623721027354
"Mexico","MEX",1879,484800,1,0.206270627062706
"Mexico","MEX",1880,490700,3,0.61137151008763
"Mexico","MEX",1881,496600,4,0.805477245267821
"Mexico","MEX",1882,502700,2,0.397851601352695
"Mexico","MEX",1883,508800,6,1.17924528301887
"Mexico","MEX",1884,514900,4,0.776849873761896
"Mexico","MEX",1885,521400,4,0.767165324127349
"Mexico","MEX",1886,528000,2,0.378787878787879
"Mexico","MEX",1887,534400,3,0.561377245508982
"Mexico","MEX",1888,541400,1,0.18470631695604
"Mexico","MEX",1889,548600,2,0.364564345607
"Mexico","MEX",1890,556300,3,0.539277368326443
"Mexico","MEX",1891,564000,2,0.354609929078014
"Mexico","MEX",1892,572000,2,0.34965034965035
"Mexico","MEX",1893,580200,3,0.517063081695967
"Mexico","MEX",1894,588700,6,1.0191948360795
"Mexico","MEX",1895,597400,3,0.50217609641781
"Mexico","MEX",1896,606300,4,0.65973940293584
"Mexico","MEX",1897,614900,5,0.813140348024069
"Mexico","MEX",1898,623500,9,1.44346431435445
"Mexico","MEX",1899,632000,3,0.474683544303797
"Mexico","MEX",1900,640300,5,0.780883960643448
"Mexico","MEX",1901,623800,3,0.480923372875922
"Mexico","MEX",1902,651800,4,0.613685179502915
"Mexico","MEX",1903,658100,4,0.607810363166692
"Mexico","MEX",1904,664200,3,0.4516711833785
"Mexico","MEX",1905,670100,5,0.746157289956723
"Mexico","MEX",1906,675200,5,0.740521327014218
"Mexico","MEX",1907,681800,4,0.586682311528307
"Mexico","MEX",1908,679500,4,0.588668138337012
"Mexico","MEX",1909,675500,4,0.592153960029608
"Mexico","MEX",1910,669900,4,0.597104045379907
"Mexico","MEX",1911,662900,4,0.603409262332177
"Mexico","MEX",1912,654000,9,1.37614678899083
"Mexico","MEX",1913,645900,6,0.928936367858802
"Mexico","MEX",1914,637700,3,0.470440646071821
"Mexico","MEX",1915,629500,3,0.476568705321684
"Mexico","MEX",1916,621300,3,0.482858522452921
"Mexico","MEX",1917,613200,4,0.652315720808871
"Mexico","MEX",1918,626900,4,0.638060296698038
"Mexico","MEX",1919,640600,5,0.780518264127381
"Mexico","MEX",1920,654500,4,0.611153552330023
"Mexico","MEX",1921,671900,9,1.33948504241703
"Mexico","MEX",1922,693300,5,0.721188518678783
"Mexico","MEX",1923,701100,4,0.570532021109685
"Mexico","MEX",1924,708900,7,0.987445337847369
"Mexico","MEX",1925,716900,7,0.976426279815874
"Mexico","MEX",1926,724900,8,1.10360049662022
"Mexico","MEX",1927,732900,7,0.955109837631328
"Mexico","MEX",1928,745500,8,1.07310529845741
"Mexico","MEX",1929,758800,6,0.790722192936215
"Mexico","MEX",1930,789000,5,0.633713561470216
"Mexico","MEX",1931,819200,5,0.6103515625
"Mexico","MEX",1932,849400,9,1.05957146220862
"Mexico","MEX",1933,879600,5,0.56844020009095
"Mexico","MEX",1934,909800,7,0.76939986810288
"Mexico","MEX",1935,940000,8,0.851063829787234
"Mexico","MEX",1936,970200,7,0.721500721500722
"Mexico","MEX",1937,1e+06,7,0.7
"Mexico","MEX",1938,1031000,6,0.5819592628516
"Mexico","MEX",1939,1061000,6,0.56550424128181
"Mexico","MEX",1940,1091000,11,1.00824931255729
"Mexico","MEX",1941,1121000,10,0.892060660124888
"Mexico","MEX",1942,1151000,15,1.30321459600348
"Mexico","MEX",1943,1182000,8,0.676818950930626
"Mexico","MEX",1944,1212000,10,0.825082508250825
"Mexico","MEX",1945,1242000,13,1.04669887278583
"Mexico","MEX",1946,1272000,9,0.707547169811321
"Mexico","MEX",1947,1303000,6,0.460475825019186
"Mexico","MEX",1948,1333000,13,0.975243810952738
"Mexico","MEX",1949,1363000,10,0.733675715333822
"Mexico","MEX",1950,1393000,19,1.36396267049533
"Mexico","MEX",1951,1411000,16,1.13394755492558
"Mexico","MEX",1952,1446000,12,0.829875518672199
"Mexico","MEX",1953,1482000,13,0.87719298245614
"Mexico","MEX",1954,1518000,10,0.658761528326746
"Mexico","MEX",1955,1554000,14,0.900900900900901
"Mexico","MEX",1956,1591000,10,0.628535512256442
"Mexico","MEX",1957,1628000,8,0.491400491400491
"Mexico","MEX",1958,1665000,15,0.900900900900901
"Mexico","MEX",1959,1702000,14,0.82256169212691
"Mexico","MEX",1960,1741000,9,0.516944284893739
"Mexico","MEX",1961,1781000,12,0.673778775968557
"Mexico","MEX",1962,1823000,14,0.767964893033461
"Mexico","MEX",1963,1867000,11,0.589180503481521
"Mexico","MEX",1964,1914000,6,0.313479623824451
"Mexico","MEX",1965,1965000,8,0.407124681933842
"Mexico","MEX",1966,2025000,7,0.345679012345679
"Mexico","MEX",1968,2164000,3,0.138632162661738
"Mexico","MEX",1969,2239000,8,0.357302367128182
"Mexico","MEX",1970,2311000,6,0.259627866724362
"Mexico","MEX",1971,2374000,5,0.2106149957877
"Mexico","MEX",1972,2424000,4,0.165016501650165
"Mexico","MEX",1973,2458000,4,0.16273393002441
"Mexico","MEX",1974,2475000,6,0.242424242424242
"Mexico","MEX",1975,2475000,1,0.0404040404040404
"Mexico","MEX",1976,2463000,2,0.0812017864393017
"Mexico","MEX",1977,2443000,3,0.122799836266885
"Mexico","MEX",1978,2422000,4,0.165152766308836
"Mexico","MEX",1979,2402000,1,0.0416319733555371
